"individualID","domainID","siteID","plotID","namedLocation","uid.x","date.x","eventID.x","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","recordType","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.x","measuredBy.x","recordedBy.x","dataQF.x","publicationDate.x","release.x","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty","uid.y","date.y","eventID.y","tempStemID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","dendrometerInstallationDate","initialGapMeasurementDate","initialBandStemDiameter","initialDendrometerGap","dendrometerHeight","dendrometerGap","dendrometerCondition","bandStemDiameter","remarks.y","recordedBy.y","measuredBy.y","dataQF.y","publicationDate.y","release.y","dataEntryRecordID"
"NEON.PLA.D17.SOAP.00183","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","cbf86ce3-2ff1-4a4e-ac01-7357596a28ad",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"22cda084-e9bc-44cd-8697-05a9155503c1",2015-08-12,"vst_SOAP_2015",NA,NA,"small tree","Live",2.4,130,NA,2.3,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00184","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","e2e7ab04-f934-4195-9b5c-f459365cf8a9",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"2552cb33-996a-43de-b4e7-429e0d614800",2015-08-12,"vst_SOAP_2015",NA,NA,"small tree","Live",2.9,130,NA,2,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00185","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","fbe4e438-9a3a-4c01-8c4d-9deb375b89b9",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"cbf16567-752a-4c73-adf4-7491687e6d1f",2015-08-12,"vst_SOAP_2015",NA,NA,"small tree","Live",1.5,130,NA,1.6,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00186","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","38e460ee-9ef0-4dde-86ae-2baf82ef03cc",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"39d096d6-3f85-40d9-b33e-2d00a0c749c9",2015-08-12,"vst_SOAP_2015",NA,NA,"small tree","Live",1.2,130,NA,1.5,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00187","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","ba437e4c-2b43-4589-9cc5-0c2c9acfdc02",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"62ea9bda-8a1e-4d68-8cf6-ea2f92d850b7",2015-08-12,"vst_SOAP_2015",NA,NA,"sapling","Standing dead",NA,NA,NA,0.6,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00188","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","0665dcb4-7e57-46e1-b99a-6d135d5e61a8",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"45583f26-fde7-42da-9ce6-e3525bb76101",2015-08-12,"vst_SOAP_2015",NA,NA,"small tree","Live",2.2,130,NA,2.3,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00189","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","e644421b-7e58-4b97-9510-c8208972771a",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"608fd2a3-2acf-4a1c-bccd-418b46389212",2015-08-12,"vst_SOAP_2015",NA,NA,"sapling","Standing dead",NA,NA,NA,0.8,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00190","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","c1a27e09-d6e7-41e1-b751-14dcc3cf1785",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,"proofed and no errors","kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"6a3c4513-023c-4328-9846-b97874dc5313",2015-08-12,"vst_SOAP_2015",NA,NA,"sapling","Standing dead",NA,NA,NA,0.9,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00191","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","e7d6eb0e-02a4-41a9-ac83-f98219b8615a",2015-10-07,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"52e8114c-b258-492c-b297-095c8cb6370c",2015-10-07,"vst_SOAP_2015",NA,NA,"sapling","Standing dead",NA,NA,NA,0.7,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00192","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","637f3b07-8eb0-473a-8b1c-4f9bc78e49cf",2015-10-07,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"531698a2-57d4-47e1-a7f2-625c2a3f8e8a",2015-10-07,"vst_SOAP_2015",NA,NA,"sapling","Standing dead",NA,NA,NA,0.4,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00193","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","75972a12-9c05-40cb-a5d9-02d5ea76eb91",2015-10-07,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"fe7586d6-b223-437d-874e-234a31c87360",2015-10-07,"vst_SOAP_2015",NA,NA,"sapling","Standing dead",NA,NA,NA,0.6,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","emccarthy@field-ops.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00194","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","da2cb480-9f31-4644-8021-260578727fbb",2015-10-12,"vst_SOAP_2015","41",NA,"61",8.3,200.4,NA,NA,NA,"NEON.DOC.000987vE","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100781.31635949,298173.495112007,0.77,37.0315623063845,-119.269097418175,"1238.82",1.22,"62367331-e585-41b5-80d4-7bc8a87fae40",2015-10-12,"vst_SOAP_2015",NA,NA,"single bole tree","Live",23.1,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","tedgarian@neoninc.org","kzias@field-ops.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00195","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","d6fa1e6d-46a9-4c2e-947d-858fdafd4d16",2015-08-12,"vst_SOAP_2015","39","3","57",8.9,132.5,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL","11N",4101027.51349715,297812.729488298,0.71,37.0337022546027,-119.27321666293,"1310.12",1.1,"1de93b22-cc32-40df-b25a-8365b29f41fd",2015-08-12,"vst_SOAP_2015",NA,NA,"single bole tree","Live",56.7,130,NA,NA,NA,NA,NA,NA,NA,"Full sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00196","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","fc0c073a-f0fd-45ed-8872-3f8b2cd25119",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"76309960-0462-430e-8e8a-6c73c4e74eab",2015-08-12,"vst_SOAP_2015",NA,NA,"small tree","Live",4.3,130,NA,2.9,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00197","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","3dd435b9-e265-49ef-a512-744757e56ed1",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"9c4206d3-3f09-4e11-a046-4cea5632534e",2015-08-12,"vst_SOAP_2015",NA,NA,"small tree","Live",4.6,130,NA,3.7,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00198","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","fb75dc6e-a48b-4d86-b814-c1da9ca56bcf",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"fd00ee19-0520-4f00-9530-e347a8890678",2015-08-12,"vst_SOAP_2015",NA,NA,"small tree","Live",2.8,130,NA,2.2,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00199","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","225dac7c-573c-4e67-b720-967dfdfd24a1",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"aeda8f1f-b0f2-46b0-bdd7-0f8482fda577",2015-08-12,"vst_SOAP_2015",NA,NA,"small tree","Live",7.6,130,NA,4.9,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00200","D17","SOAP","SOAP_059","SOAP_059.basePlot.vst","b21d32a8-8159-4498-aaac-709d4d8a4abd",2015-08-12,"vst_SOAP_2015","39","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","lwade@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"dac108a1-4a3f-4976-aa6b-e1ac544daf18",2015-08-12,"vst_SOAP_2015",NA,NA,"small tree","Live",5,130,NA,3.7,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lwade@field-ops.org","kzias@field-ops.org","legacyData","20220104T174323Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00205","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06d25b9b-ec1b-40ce-97e8-60bce9e01dc6",2015-10-07,"vst_SOAP_2015",NA,NA,NA,"Live",12.9,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","kzias@field-ops.org","legacyData | noMapTagData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00212","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f37681ed-9bbf-4b4c-8a3a-486be99abea0",2015-10-08,"vst_SOAP_2015",NA,NA,NA,"Live",23.8,130,NA,NA,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData | noMapTagData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00213","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49498b98-6400-4ec0-aa34-3a78bc9c4018",2015-10-07,"vst_SOAP_2015",NA,NA,NA,"Live",13.3,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","kzias@field-ops.org","legacyData | noMapTagData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00213","D17","SOAP","SOAP_053","SOAP_053.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47e5b12c-029e-476c-8217-a6f7128a3304",2015-11-18,"vst_SOAP_2015",NA,NA,NA,"Standing dead",10.8,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","tedgarian@neoninc.org","krian@neoninc.org","legacyData | noMapTagData","20220104T180435Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00219","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cf71d10e-bb63-401b-8417-2d5173118d7f",2015-10-07,"vst_SOAP_2015",NA,NA,NA,"Live",11.7,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","kzias@field-ops.org","legacyData | noMapTagData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00221","D17","SOAP","SOAP_053","SOAP_053.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"907ccc80-7020-412b-9336-242e4eb445db",2015-11-18,"vst_SOAP_2015",NA,NA,NA,"Live",13,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData | noMapTagData","20220104T180435Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00223","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39a995bb-0d1e-4412-ade2-071ff25e5fac",2015-10-07,"vst_SOAP_2015",NA,NA,NA,"Live",11.5,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","kzias@field-ops.org","legacyData | noMapTagData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00234","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f1e66105-c78a-4ba2-947d-e86b5a4efb47",2015-10-08,"vst_SOAP_2015",NA,NA,NA,"Live",23,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData | noMapTagData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00294","D17","SOAP","SOAP_050","SOAP_050.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cf230ea6-e204-437a-b97a-9957ce7312d4",2015-10-08,"vst_SOAP_2015",NA,NA,NA,"Live",11.2,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","tedgarian@neoninc.org","legacyData | noMapTagData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00295","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","e8f19fd7-17fd-4935-b806-88e11c112aac",2015-10-12,"vst_SOAP_2015","41",NA,"61",8.4,204.9,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,"proofed and no errors","kzias@field-ops.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100781.47663028,298172.851559168,0.77,37.0315636116598,-119.269104691322,"1238.82",1.22,"cc1c565e-4687-45a9-8e8f-2f26f23bbddc",2015-10-12,"vst_SOAP_2015",NA,NA,"multi-bole tree","Live",73.7,90,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mbt measured below split rather than each bole at 130cm","tedgarian@neoninc.org","kzias@field-ops.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00295A","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","3feba9bb-34f6-4cfb-af0c-d916b351e627",2015-10-12,"vst_SOAP_2015","41",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"krian@neoninc.org","emccarthy@field-ops.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D17.SOAP.00296","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","04e51aae-5722-4d85-a898-b1c6ac84d08f",2015-10-12,"vst_SOAP_2015","41",NA,"51",6.8,112.3,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100776.68369811,298171.318896085,0.7,37.0315201108648,-119.269120625444,"1240.13",1.1,"4dcc5643-edf0-4674-8cdc-dd168d526202",2015-10-12,"vst_SOAP_2015",NA,NA,"single bole tree","Live",37.6,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","kzias@field-ops.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00297","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","f2a56f2b-b262-445d-9988-446e042d816d",2015-10-12,"vst_SOAP_2015","41",NA,"43",7.3,282.5,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"kzias@field-ops.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100770.17406918,298167.703939148,0.71,37.0314606996809,-119.269159493381,"1237.54",1.11,"61676e48-c398-4782-8950-471b5a4d3ebf",2015-10-12,"vst_SOAP_2015",NA,NA,"single bole tree","Live",12.5,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","kzias@field-ops.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.00298","D17","SOAP","SOAP_044","SOAP_044.basePlot.vst","2bc2c224-3e0d-426b-91ec-eede611c5fe4",2015-10-12,"vst_SOAP_2015","41",NA,"51",2.6,84.8,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"kzias@field-ops.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100779.49964471,298167.616769436,0.7,37.0315446791423,-119.26916297301,"1240.13",1.1,"ccef5ba3-a956-49a8-967f-291fff4e0981",2015-10-12,"vst_SOAP_2015",NA,NA,"single bole tree","Standing dead",10.7,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","kzias@field-ops.org","legacyData","20220104T182611Z","RELEASE-2022",NA
